wave,Id,Owns Property,Weekly Gross Income,FY disposable income +,FY disposable income -
6,71391,1,0,27273,0
10,74011,1,0,33476,0
14,202411,1,0,44095,0
18,202061,1,0,5972,0
6,71391,1,0,13999,0
10,74011,1,0,16300,0
14,202411,1,0,18793,0
18,202061,1,0,3184,0
6,71121,1,996,42881,0
10,73641,1,1185,52473,0
14,202031,1,1768,74339,0
18,201701,1,1634,66002,0
6,19781,1,0,9984,0
10,22031,1,0,12792,0
14,127751,1,0,12000,0
18,127061,1,0,22464,0
6,19791,0,413,16478,0
10,22041,0,884,37180,0
14,127761,0,550,36987,0
18,127071,0,900,46053,0
6,21461,1,0,42000,0
10,271,1,0,48682,0
14,100261,1,0,60195,0
18,100231,1,0,60152,0
6,21461,1,0,3188,0
10,271,1,0,12106,0
14,100261,1,0,16422,0
18,100231,1,0,12070,0
6,59211,1,1075,43636,0
10,63351,1,1458,59450,0
14,158831,1,1649,66614,0
18,158731,1,1822,73866,0
6,59211,1,1509,55589,0
10,63351,1,1534,81274,0
14,158831,1,1920,86844,0
18,158731,1,2800,86360,0
6,63261,0,1192,36712,0
10,64621,1,1036,50460,0
14,157761,1,1202,67397,0
18,157351,1,1524,58502,0
6,20331,1,879,42466,0
10,831,1,1066,55074,0
14,100741,1,1233,55460,0
18,100671,1,1746,56109,0
6,20331,1,0,11143,0
10,22621,1,767,34999,0
14,131951,1,0,13800,0
18,131381,1,0,31966,0
6,18951,1,177,24360,0
10,21471,1,600,18663,0
14,127221,1,0,16884,0
18,126521,1,0,18642,0
6,18951,1,545,34420,0
10,21051,1,634,28511,0
14,126841,1,700,35905,0
18,126171,1,350,12800,0
6,10211,1,685,45299,0
10,11201,1,1017,35778,0
14,118021,1,900,56382,0
18,131711,1,1034,66615,0
6,55441,1,200,29252,0
10,56071,1,291,46609,0
14,143871,1,0,35853,0
18,143731,1,0,39077,0
6,55441,1,460,73108,0
10,56071,1,750,62115,0
14,143871,1,0,28948,0
18,143731,1,0,115937,0
6,46431,1,961,39807,0
10,46771,1,1187,56234,0
14,193921,1,1409,64521,0
18,193751,1,1540,67421,0
6,46431,1,550,22464,0
10,46771,1,593,32529,0
14,193921,1,600,27179,0
18,193751,1,854,97885,0
6,39971,1,708,45656,0
10,38001,1,1050,51868,0
14,182941,1,1400,68689,0
18,183661,1,1000,162578,0
6,8551,1,0,83077,0
10,9621,1,450,25778,0
14,113361,1,0,223789,0
18,112941,1,0,80923,0
6,8552,1,5682,182247,0
10,9321,1,0,92519,0
14,116681,1,0,213621,0
18,129201,1,2500,358993,0
6,8551,0,320,13425,0
10,9621,0,1550,64009,0
14,116321,1,2406,84084,0
18,115031,1,3500,125110,0
6,61231,1,600,27455,0
10,62241,1,400,24212,0
14,153491,1,495,46670,0
18,157831,1,500,28933,0
6,28981,1,0,109721,0
10,18181,1,0,142421,0
14,124231,1,1910,180359,0
18,123651,1,2173,271707,0
6,28981,1,0,64948,0
10,18181,1,0,75104,0
14,124231,1,1500,68500,0
18,123651,1,1400,71553,0
6,66641,1,0,21663,0
10,68541,1,0,23841,0
14,154851,1,0,18881,0
18,154331,1,0,19648,0
6,66641,1,0,34414,0
10,68541,1,0,21241,0
14,154851,1,0,21390,0
18,154331,1,0,19908,0
6,52021,1,0,70649,0
10,61801,1,2877,106264,0
14,158621,1,0,35905,0
18,158312,1,0,106642,0
6,52021,1,19,623391,0
10,52551,1,1611,151290,0
14,140261,1,0,142818,0
18,140261,1,0,116438,0
6,39581,1,0,15150,0
10,37571,1,0,12846,0
14,182231,1,0,18859,0
18,182921,1,0,42639,0
6,53561,0,610,33458,0
10,54011,0,0,33979,0
14,157221,0,0,5897,0
18,156741,0,0,5378,0
6,53561,0,900,55181,0
10,54011,0,1500,58488,0
14,157221,0,2014,99564,0
18,156741,0,2000,78710,0
6,42121,1,0,4673,0
10,40871,1,0,12411,0
14,185701,1,0,25000,0
18,186071,1,0,0,2000
6,42121,1,1675,74737,0
10,40871,1,276,41154,0
14,185701,1,0,37575,0
18,186071,1,0,73187,0
6,42131,1,944,21065,0
10,40881,1,0,5714,0
14,185711,1,275,16069,0
18,186081,1,669,34261,0
6,52611,1,688,33100,0
10,62891,1,760,39184,0
14,140231,1,730,38274,0
18,147831,1,1250,48302,0
6,48261,1,190,12907,0
10,49081,1,280,29327,0
14,196051,1,750,38101,0
18,195861,1,385,30127,0
6,48261,1,0,15287,0
10,49081,1,0,10000,0
14,196051,1,0,5200,0
18,195861,1,0,15062,0
6,75011,0,0,51555,0
10,77751,1,0,30134,0
14,205741,1,0,39362,0
18,205341,1,0,8169,0
6,43611,1,850,43978,0
10,43971,1,986,47651,0
14,191461,1,0,57677,0
18,191511,1,0,9881,0
6,43611,1,0,3914,0
10,43971,1,0,5817,0
14,191461,1,0,7755,0
18,191511,1,0,10133,0
6,28201,0,0,11514,0
10,49801,1,0,67107,0
14,195431,1,0,60501,0
18,195271,1,0,9132,0
6,61291,1,950,45739,0
10,62431,1,1180,70179,0
14,149371,1,1573,65260,0
18,148841,1,1195,57208,0
6,44411,1,2301,151722,0
10,44681,1,4603,147758,0
14,192171,1,2589,218042,0
18,192131,1,2000,168882,0
6,44411,1,1151,46884,0
10,44681,1,959,48632,0
14,192171,1,0,55000,0
18,192131,1,96,55000,0
6,61111,1,990,57484,0
10,61891,1,0,7699,0
14,148931,1,0,13500,0
18,148441,1,0,35669,0
6,52431,1,1630,61990,0
10,52681,1,0,31667,0
14,140601,1,1100,54566,0
18,157761,1,1150,53522,0
6,14611,0,0,18859,0
10,21971,0,0,12870,0
14,127711,0,0,24700,0
18,127011,0,0,20000,0
6,48911,1,0,13459,0
10,67661,1,0,18305,0
14,158491,1,0,20496,0
18,158231,1,0,19136,0
6,71831,1,790,31821,0
10,74461,1,750,37025,0
14,202831,1,1311,65548,0
18,202541,1,2380,88955,0
6,18551,0,0,23099,0
10,20571,0,328,27304,0
14,126361,0,0,39434,0
18,125801,0,626,44434,0
6,18551,0,0,10920,0
10,20571,1,0,18000,0
14,126361,1,0,21600,0
18,125801,1,0,24580,0
6,20011,0,500,32987,0
10,21951,0,0,39999,0
14,127701,0,0,37693,0
18,127001,0,2400,93313,0
6,39411,0,0,46774,0
10,37311,0,0,50813,0
14,182111,0,0,33261,0
18,183131,0,0,23281,0
6,39411,1,0,1320,0
10,37311,1,0,36012,0
14,186541,1,0,48448,0
18,187371,1,0,2884,0
6,70391,1,978,34631,0
10,73041,1,769,276285,0
14,207421,1,921,68305,0
18,206991,1,0,625,0
6,70391,1,0,30736,0
10,73041,1,0,35679,0
14,207421,1,1000,77433,0
18,206991,1,0,93000,0
6,31541,0,500,24388,0
10,28421,0,1000,43160,0
14,170301,1,900,66606,0
18,183151,1,1500,56403,0
6,10971,1,3088,135775,0
10,11931,1,2885,129646,0
14,118681,1,2973,162417,0
18,118111,1,3165,131577,0
6,10971,1,0,25286,0
10,11931,1,500,14050,0
14,118681,1,600,41798,0
18,118111,1,750,49814,0
6,21851,0,700,38440,0
10,871,1,959,51615,0
14,129681,1,798,48644,0
18,128871,1,970,64777,0
6,21851,0,391,17741,0
10,871,0,0,13436,0
14,129681,0,498,12737,0
18,128871,0,0,35240,0
6,34451,1,0,44753,0
10,60591,1,0,58509,0
14,158941,1,0,42594,0
18,159461,1,575,55970,0
6,34451,1,672,34046,0
10,60591,1,600,29409,0
14,158941,1,605,40795,0
18,159461,1,214,11686,0
6,65861,1,0,7949,0
10,67531,1,0,15160,0
14,154041,1,0,21294,0
18,153411,1,0,24394,0
6,57431,1,767,45072,0
10,58281,1,959,51172,0
14,145321,1,959,76409,0
18,146331,1,1151,75668,0
6,57431,1,849,52309,0
10,58281,1,1071,44171,0
14,145321,1,719,41048,0
18,146331,1,1198,80818,0
6,47821,1,0,10790,0
10,48351,1,0,16744,0
14,195411,1,0,19916,0
18,195251,1,0,19000,0
6,69121,1,1789,61113,0
10,71831,1,3337,139398,0
14,200441,1,6904,226343,0
18,200351,1,7480,240744,0
6,69121,1,0,22038,0
10,71831,1,0,0,0
14,200441,1,0,0,0
18,200351,1,258,13570,0
6,50871,0,250,22234,0
10,52231,0,1077,28431,0
14,212411,1,393,30478,0
18,212531,1,440,30237,0
6,9611,1,0,5406,0
10,10671,1,997,46493,0
14,117441,1,575,27096,0
18,117021,1,1495,88045,0
6,58731,1,855,62656,0
10,59561,1,1466,72023,0
14,146761,1,0,20000,0
18,146411,1,3911,123747,0
6,58731,0,427,10600,0
10,59571,0,900,46193,0
14,149821,1,0,56427,0
18,157241,1,1046,48864,0
6,68381,1,0,0,0
10,70301,1,0,47050,0
14,156511,1,0,1780,0
18,156011,1,0,26300,0
6,61821,0,500,23278,0
10,62221,0,900,31667,0
14,157251,1,1250,52576,0
18,156761,1,1300,61871,0
6,66181,1,0,15319,0
10,68061,1,0,14120,0
14,154511,1,0,48216,0
18,153961,1,0,42153,0
6,65041,1,900,47490,0
10,71191,1,777,51014,0
14,153441,1,1000,45903,0
18,152801,1,1400,49564,0
6,65041,1,0,16236,0
10,71191,1,0,16521,0
14,153441,1,680,22092,0
18,152801,1,850,46058,0
6,74431,1,500,18934,0
10,77161,1,600,28654,0
14,205251,1,525,26654,0
18,204861,1,665,31900,0
6,75441,1,1250,58765,0
10,77211,1,3020,94147,0
14,205291,1,1643,89864,0
18,204891,1,1800,70818,0
6,38261,1,404,13246,0
10,35921,1,200,12599,0
14,181311,1,300,25646,0
18,182061,1,0,0,0
6,38261,1,1030,40427,0
10,35921,1,1688,69711,0
14,181311,1,1550,78113,0
18,182061,1,2150,83388,0
6,31321,1,655,250709,0
10,28231,1,0,51484,0
14,170541,1,0,34912,0
18,170581,1,0,27325,0
6,31321,1,892,43230,0
10,28231,1,0,11700,0
14,170541,1,0,14200,0
18,170581,1,0,26500,0
6,31321,0,450,11891,0
10,28231,0,350,20133,0
14,170541,0,1257,35244,0
18,170581,0,600,32657,0
6,43171,1,893,43754,0
10,43461,1,910,48127,0
14,191021,1,1142,51577,0
18,191111,1,0,49893,0
6,43171,1,474,13570,0
10,43461,1,0,7200,0
14,191021,1,0,0,1000
18,191111,1,0,0,1500
6,42971,1,600,27043,0
10,43091,1,1105,44154,0
14,190671,1,0,4694,0
18,190791,1,685,31596,0
6,28351,1,1250,209475,0
10,71381,1,0,231953,0
14,200391,1,12082,183317,0
18,205811,1,6904,235531,0
6,28351,1,1200,51655,0
10,72661,1,626,32196,0
14,201571,1,1151,105199,0
18,201351,1,1346,100317,0
6,23531,0,1528,44595,0
10,58171,1,900,23725,0
14,156971,1,0,2800,0
18,156461,1,0,423,0
6,7291,1,0,15323,0
10,7971,1,0,11250,0
14,115251,1,0,42707,0
18,114891,1,0,35403,0
6,59181,0,1124,35823,0
10,60021,0,1547,68778,0
14,147141,0,0,12830,0
18,146811,0,652,54167,0
6,59301,1,650,36257,0
10,60151,1,0,33791,0
14,147251,1,0,31960,0
18,146871,1,0,50324,0
6,59301,1,530,29179,0
10,60151,1,0,34980,0
14,147251,1,0,41183,0
18,146871,1,0,55163,0
6,11711,1,445,32912,0
10,12811,1,522,35028,0
14,119491,1,573,114781,0
18,118961,1,0,16388,0
6,11711,1,553,89199,0
10,12811,1,751,28091,0
14,119491,1,479,54150,0
18,118961,1,0,48629,0
6,29371,1,0,33646,0
10,35201,1,0,18705,0
14,180611,1,0,50564,0
18,181311,1,0,65000,0
6,29371,1,0,11605,0
10,35201,1,0,21682,0
14,180611,1,0,44000,0
18,181311,1,0,40000,0
6,34471,1,0,16448,0
10,31831,1,0,22000,0
14,177431,1,0,37576,0
18,177891,1,0,21131,0
6,34471,1,0,35105,0
10,31831,1,0,18400,0
14,177431,1,0,24352,0
18,177891,1,0,24110,0
6,66301,1,0,27507,0
10,68221,1,0,33815,0
14,154601,1,0,14650,0
18,154031,1,0,15500,0
6,66301,1,0,8314,0
10,68221,1,0,33815,0
14,154601,1,0,14650,0
18,154031,1,0,15500,0
6,67011,0,650,23278,0
10,68991,0,750,27926,0
14,155181,0,0,7607,0
18,154681,1,0,31886,0
6,41761,1,0,14136,0
10,40451,1,0,600,0
14,185311,1,0,22751,0
18,185671,1,0,30686,0
6,41761,1,0,28319,0
10,40451,1,0,30211,0
14,185311,1,0,22251,0
18,185671,1,0,32885,0
6,14841,1,0,28604,0
10,15861,1,0,26139,0
14,122101,1,80,29445,0
18,121631,1,0,34655,0
6,40581,0,398,26965,0
10,38741,1,626,29691,0
14,183632,1,486,13318,0
18,184201,1,642,38057,0
6,30031,1,0,18061,0
10,26801,1,0,14700,0
14,174691,1,0,43905,0
18,174722,1,0,15580,0
6,13561,1,0,19660,0
10,14661,1,0,25764,0
14,130151,1,0,2430,0
18,129401,1,0,21769,0
6,72121,1,780,4053,0
10,78621,1,1500,63195,0
14,207811,1,0,46764,0
18,207361,1,0,85779,0
6,73491,1,0,23475,0
10,78591,1,525,57630,0
14,207791,1,475,84239,0
18,207341,1,0,52641,0
6,58791,1,1200,49240,0
10,59611,1,0,30000,0
14,146801,1,0,70785,0
18,146441,1,0,105741,0
6,58791,1,600,31297,0
10,59611,1,0,10000,0
14,146801,1,0,61379,0
18,146441,1,0,25618,0
6,58792,0,650,14034,0
10,57941,1,1167,55737,0
14,145481,1,270,16271,0
18,145381,1,420,27084,0
6,58791,0,150,22072,0
10,59611,0,1042,38171,0
14,146841,1,2626,66012,0
18,156141,1,0,28452,0
6,39231,1,0,43854,0
10,36971,1,0,20282,0
14,181781,1,0,16500,0
18,182511,1,0,10182,0
6,39231,1,0,28650,0
10,36971,1,0,230285,0
14,181781,1,0,78071,0
18,182511,1,0,3919,0
6,43751,1,1243,57166,0
10,44081,1,1441,62494,0
14,191551,1,1441,66774,0
18,196231,1,0,44207,0
6,43821,1,0,28352,0
10,44191,1,0,39631,0
14,191611,1,0,49391,0
18,191671,1,0,49235,0
6,32151,1,0,49954,0
10,29061,1,0,35179,0
14,174921,1,0,26210,0
18,174941,1,0,11280,0
6,32151,1,2301,115990,0
10,29061,1,2700,104390,0
14,174921,1,2861,147953,0
18,174941,1,3026,104828,0
6,42361,1,0,24599,0
10,43411,1,350,23170,0
14,196781,1,203,13421,0
18,190351,1,850,35075,0
6,27911,1,945,17570,0
10,40661,1,310,12265,0
14,186401,1,0,61848,0
18,185961,1,0,23639,0
6,27911,1,1363,53353,0
10,40661,1,1673,66592,0
14,186401,1,0,78191,0
18,185961,1,0,96008,0
6,55111,1,0,52327,0
10,55781,1,0,32294,0
14,143521,1,0,27477,0
18,143491,1,0,29567,0
6,55111,1,0,17352,0
10,55781,1,0,15044,0
14,143521,1,0,22933,0
18,143491,1,0,17567,0
6,57401,1,1087,49265,0
10,58271,1,2000,72702,0
14,145611,1,2500,89299,0
18,145501,1,3100,121582,0
6,57401,1,0,42772,0
10,58271,1,1000,27813,0
14,145611,1,1350,56579,0
18,145501,1,1630,51645,0
6,24161,1,0,11452,0
10,20271,1,400,19340,0
14,126151,1,600,29500,0
18,125451,1,0,15000,0
6,24161,1,0,49514,0
10,20271,1,0,19340,0
14,126151,1,700,17206,0
18,125451,1,0,15000,0
6,15901,1,1250,52464,0
10,17331,1,1500,63557,0
14,123561,1,1700,70526,0
18,122941,1,1922,76034,0
6,15901,1,1310,53298,0
10,17331,1,1565,64709,0
14,123561,1,1745,122286,0
18,122941,1,0,15320,0
6,15901,0,0,23905,0
10,16961,1,1300,52019,0
14,122971,1,0,16000,0
18,122461,1,0,17900,0
6,39311,0,0,12323,0
10,37241,0,0,15600,0
14,182051,0,0,22192,0
18,182821,0,0,24000,0
6,69611,1,1560,62815,0
10,72271,1,2150,87884,0
14,200781,1,3340,112015,0
18,200661,1,3300,107604,0
6,69611,1,0,34235,0
10,72271,1,0,1387,0
14,200781,1,2532,84401,0
18,200661,1,0,57452,0
6,10861,1,0,11021,0
10,11851,1,0,14650,0
14,118591,1,0,22218,0
18,118031,1,0,21000,0
6,49471,1,275,6982,0
10,48651,1,600,35537,0
14,195671,1,405,23257,0
18,195481,1,836,32685,0
6,58671,1,121,1306,0
10,59531,1,0,6703,0
14,146751,1,0,3151,0
18,146401,1,0,0,0
6,58671,1,491,69503,0
10,59531,1,0,50049,0
14,146751,1,0,78241,0
18,146401,1,671,85492,0
6,50011,0,0,14134,0
10,50441,0,297,27996,0
14,210561,0,0,21840,0
18,210551,0,0,25270,0
6,50011,0,0,22172,0
10,50441,0,0,36567,0
14,210551,0,314,30653,0
18,210541,0,0,38260,0
6,45861,1,721,37763,0
10,46171,1,950,60448,0
14,193391,1,450,48297,0
18,196641,1,1136,48172,0
6,56751,0,300,12321,0
10,56341,0,0,23754,0
14,144091,1,600,35259,0
18,143971,1,0,38979,0
6,32121,1,145,41819,0
10,29031,1,430,44812,0
14,174901,1,450,46128,0
18,174921,1,629,33750,0
6,37381,0,358,16472,0
10,34951,1,0,20856,0
14,180091,1,0,33775,0
18,180641,1,0,33477,0
6,37381,1,290,27772,0
10,34951,1,75,19801,0
14,180091,1,240,26045,0
18,180641,1,130,36092,0
6,72301,1,0,136112,0
10,73501,1,0,50975,0
14,146651,1,0,71161,0
18,205831,1,0,82759,0
6,72311,1,1385,54236,0
10,74101,1,147,83305,0
14,202141,1,147,91519,0
18,201761,1,1800,75411,0
6,57901,0,0,13052,0
10,74641,0,400,36153,0
14,146651,0,0,25194,0
18,205841,0,0,25847,0
6,16141,1,1204,48387,0
10,61251,1,1617,62649,0
14,121481,1,2300,83730,0
18,121001,1,2600,106013,0
6,16141,1,730,19976,0
10,61251,1,0,33306,0
14,121481,1,2331,93079,0
18,121001,1,1850,80874,0
6,14451,1,120,17574,0
10,15701,1,360,17100,0
14,121951,1,0,13520,0
18,125021,1,0,22000,0
6,13291,0,550,34139,0
10,14361,1,700,35873,0
14,120712,1,800,35905,0
18,120241,1,750,50389,0
6,13291,0,0,12987,0
10,14361,1,900,36603,0
14,120711,1,0,34547,0
18,179441,1,0,32163,0
6,31341,1,1500,55217,0
10,28241,1,1900,78424,0
14,170551,1,0,4141,0
18,180341,1,0,49181,0
6,31341,1,0,7973,0
10,28241,1,0,6960,0
14,170551,1,0,7100,0
18,180341,1,0,7749,0
6,31341,0,251,15777,0
10,28242,1,1200,48151,0
14,174171,1,1197,55786,0
18,180341,1,1400,47941,0
6,50941,0,641,20197,0
10,51241,0,750,42293,0
14,212311,0,433,2500,0
18,212471,0,0,15000,0
6,50941,0,650,32328,0
10,51241,0,670,33936,0
14,212341,0,820,37589,0
18,212481,1,736,34680,0
6,60261,1,1350,61406,0
10,61211,1,2000,91418,0
14,148251,1,2400,257371,0
18,152691,1,0,28853,0
6,61351,1,0,66010,0
10,62471,1,0,65820,0
14,149401,1,0,6884,0
18,148881,1,0,100240,0
6,71821,1,0,11120,0
10,74451,1,0,13520,0
14,202821,1,0,15850,0
18,204071,1,0,21784,0
6,71821,1,0,12319,0
10,74451,1,0,13562,0
14,202821,1,0,15850,0
18,204071,1,0,21000,0
6,62491,1,0,66433,0
10,63521,1,207,28846,0
14,157681,1,207,22850,0
18,157231,1,0,11820,0
6,62491,1,384,53452,0
10,63521,1,0,46198,0
14,157681,1,0,24706,0
18,157231,1,0,65595,0
6,48561,0,380,14042,0
10,25361,0,387,22527,0
14,220141,0,738,36596,0
18,220181,1,500,24870,0
6,58261,1,1573,63679,0
10,58971,1,1731,72412,0
14,146291,1,1657,77938,0
18,146041,1,1810,72447,0
6,58261,1,0,3464,0
10,58971,1,0,3405,0
14,146291,1,385,21834,0
18,146041,1,1123,49038,0
6,37981,1,0,13620,0
10,35581,1,0,9788,0
14,180771,1,0,16000,0
18,181441,1,0,19340,0
6,37981,1,652,35065,0
10,35581,1,1084,61111,0
14,180771,1,0,28500,0
18,181441,1,0,80000,0
6,31951,1,0,8351,0
10,28871,1,1187,56682,0
14,174801,1,1841,107566,0
18,174791,1,2301,98640,0
6,31951,1,1276,55931,0
10,28871,1,800,40494,0
14,174801,1,1550,64049,0
18,174791,1,1800,73672,0
6,36641,1,177,14629,0
10,34201,1,1300,50910,0
14,179431,1,1241,77657,0
18,180001,1,1700,86667,0
6,15621,1,511,42312,0
10,17021,1,1102,70679,0
14,123191,1,1241,49146,0
18,122711,1,890,38745,0
6,15621,1,1381,54236,0
10,17021,1,1801,71526,0
14,123191,1,0,45611,0
18,122711,1,0,61410,0
6,43451,1,0,23753,0
10,43761,1,0,14875,0
14,191271,1,0,20200,0
18,191311,1,0,20750,0
6,43451,1,0,21345,0
10,43761,1,0,14875,0
14,191271,1,0,12000,0
18,191311,1,0,20724,0
6,38561,1,488,13181,0
10,36081,1,733,16842,0
14,181131,1,545,5235,0
18,181881,1,725,35342,0
6,38561,1,509,25633,0
10,36081,1,615,32862,0
14,181131,1,675,21000,0
18,181881,1,690,36026,0
6,38561,0,686,25986,0
10,31531,1,1009,43160,0
14,177101,1,1047,51184,0
18,202431,1,1442,57569,0
6,38562,0,600,25318,0
10,41501,1,1250,43160,0
14,186141,1,950,55973,0
18,187151,1,1250,52261,0
6,47941,0,0,5270,0
10,48521,0,0,12278,0
14,196401,0,0,12425,0
18,196311,0,0,10282,0
6,62971,1,1352,82517,0
10,64281,1,1350,58342,0
14,155771,1,1995,78113,0
18,155281,1,1900,100653,0
6,62971,1,384,19958,0
10,64281,1,825,35179,0
14,155771,1,738,30933,0
18,155281,1,1500,69840,0
6,1731,1,0,7799,0
10,2341,1,226,16883,0
14,110661,1,0,28461,0
18,110611,1,0,44396,0
6,43881,0,300,11452,0
10,44251,0,479,23598,0
14,193461,0,700,32153,0
18,193391,0,700,30103,0
6,43881,0,0,9000,0
10,44251,0,0,9800,0
14,193461,0,750,13240,0
18,193391,0,0,0,0
6,20901,1,0,24148,0
10,23261,1,422,20896,0
14,128741,1,0,62645,0
18,127971,1,1500,423076,0
6,20901,1,850,52086,0
10,23261,1,1276,56645,0
14,128741,1,1813,79480,0
18,127971,1,1300,94098,0
6,29171,1,825,34347,0
10,25901,1,1013,57632,0
14,172301,1,1557,84368,0
18,172531,1,814,49645,0
6,60821,1,0,15658,0
10,61791,1,0,16000,0
14,148821,1,0,19200,0
18,148341,1,0,21960,0
6,2901,1,0,7945,0
10,3801,1,0,13150,0
14,111841,1,33,27168,0
18,111651,1,17,3909,0
6,2901,1,700,47966,0
10,3801,1,1400,74255,0
14,111841,1,1403,398146,0
18,111651,1,1995,83207,0
6,44421,0,695,25318,0
10,44691,0,500,22527,0
14,193571,0,902,37713,0
18,193431,0,882,39822,0
6,27201,1,950,39782,0
10,37171,1,1200,48100,0
14,182001,1,990,36755,0
18,182791,1,1150,44617,0
6,34661,1,0,26119,0
10,31981,1,0,20550,0
14,177591,1,0,28100,0
18,178061,1,0,16000,0
6,34661,1,0,10000,0
10,31981,1,0,10050,0
14,177591,1,0,18640,0
18,178061,1,0,16040,0
6,28801,1,4028,41450,0
10,78281,1,0,0,31873
14,207561,1,0,88276,0
18,207121,1,1534,95323,0
6,33891,1,1300,51333,0
10,31041,1,1250,53923,0
14,176761,1,1500,64792,0
18,177261,1,0,24517,0
6,35291,1,800,38959,0
10,32671,1,850,33855,0
14,178221,1,1055,46302,0
18,178731,1,1000,36906,0
6,35291,1,1500,50545,0
10,32671,1,2560,77775,0
14,178221,1,2040,106061,0
18,178731,1,2650,100829,0
6,74891,1,0,7230,0
10,77641,1,0,11238,0
14,205661,1,0,24060,0
18,205261,1,0,121799,0
6,53941,1,186,10238,0
10,54481,1,0,1161,0
14,141981,1,0,27506,0
18,142031,1,0,14201,0
6,53941,1,1270,26602,0
10,54481,1,1132,32256,0
14,141981,1,0,25500,0
18,142031,1,0,12048,0
6,53942,1,700,29091,0
10,54491,1,750,36502,0
14,141991,1,0,11802,0
18,141271,1,799,26314,0
6,72741,1,160,21126,0
10,75481,1,0,32322,0
14,203831,1,0,27783,0
18,203601,1,0,23686,0
6,53251,1,1112,44870,0
10,53731,1,1400,62760,0
14,141671,1,1400,76927,0
18,141631,1,2750,91118,0
6,66811,1,1421,50931,0
10,68711,1,1326,37180,0
14,155011,1,1640,82659,0
18,154521,1,0,47000,0
6,66811,1,0,55426,0
10,68711,1,0,15195,0
14,155011,1,0,18000,0
18,154521,1,0,25000,0
6,42521,1,1713,70864,0
10,42661,1,2186,90204,0
14,190181,1,2919,110051,0
18,190121,1,3641,131643,0
6,42521,1,693,30214,0
10,42661,1,365,6053,0
14,190181,1,483,22909,0
18,190121,1,1192,50321,0
6,10901,0,0,22383,0
10,11901,1,0,7556,0
14,118531,1,384,20200,0
18,117971,1,0,6230,0
6,56561,1,1030,29628,0
10,57511,1,1300,62475,0
14,145101,1,1600,135562,0
18,145011,1,1885,75288,0
6,47431,1,950,28284,0
10,47831,1,1011,30805,0
14,210401,1,896,37861,0
18,210411,1,1065,51139,0
6,47431,1,492,18966,0
10,47831,1,450,7001,0
14,210401,1,0,0,0
18,210411,1,0,174954,0
6,10701,1,0,1335,0
10,11731,1,0,5250,0
14,118221,1,0,2000,0
18,117621,1,0,600,0
6,10701,1,0,97282,0
10,11731,1,0,93150,0
14,118221,1,0,105330,0
18,117621,1,0,110050,0
6,8631,0,556,20598,0
10,11161,0,0,41383,0
14,125611,1,800,69291,0
18,125031,1,1005,55230,0
6,10701,0,670,19096,0
10,11731,0,1074,37975,0
14,117371,0,1012,47807,0
18,116921,0,1285,53510,0
6,51621,1,550,38981,0
10,51931,1,600,51507,0
14,211931,1,700,38372,0
18,211921,1,0,21862,0
6,62471,1,0,51877,0
10,63391,1,0,48165,0
14,157631,1,1343,101876,0
18,155691,1,0,62150,0
6,44371,1,1700,56716,0
10,44631,1,959,44154,0
14,192101,1,1150,60898,0
18,192081,1,1250,62070,0
6,58301,1,0,11975,0
10,59101,1,0,17474,0
14,150061,1,0,12576,0
18,149531,1,0,19667,0
6,58301,1,0,11975,0
10,59101,1,0,13806,0
14,150061,1,0,12576,0
18,149531,1,0,19667,0
6,61921,1,0,34789,0
10,58041,1,0,9107,0
14,146141,1,130,32089,0
18,145931,1,485,21000,0
6,47511,1,0,26169,0
10,47961,1,0,13300,0
14,195071,1,0,25270,0
18,194901,1,0,27454,0
6,47511,1,0,23520,0
10,47961,1,0,13300,0
14,195071,1,0,16730,0
18,194901,1,0,17524,0
6,36201,1,600,37841,0
10,33581,1,0,21952,0
14,178971,1,1316,45545,0
18,179511,1,1410,59915,0
6,10551,1,0,37683,0
10,11621,1,0,50460,0
14,118301,1,0,102960,0
18,117731,1,0,38949,0
6,50981,1,375,20815,0
10,52271,1,900,30852,0
14,212171,1,600,23531,0
18,211281,1,0,17010,0
6,50981,1,0,15256,0
10,52271,1,0,4680,0
14,212171,1,0,11256,0
18,211281,1,0,6000,0
6,41541,1,0,23812,0
10,40121,1,0,20560,0
14,184841,1,0,28800,0
18,185301,1,0,31422,0
6,41541,0,0,13150,0
10,40121,0,0,17550,0
14,184841,0,0,23640,0
18,185301,0,0,24370,0
6,48921,1,900,49158,0
10,67601,1,1050,57368,0
14,154091,1,1500,65549,0
18,153451,1,1400,67184,0
6,48921,1,320,18174,0
10,67601,1,481,22446,0
14,154091,1,614,34109,0
18,153451,1,700,34532,0
6,63671,1,0,1200,0
10,65021,1,0,18000,0
14,151841,1,0,13400,0
18,151181,1,0,32800,0
6,18741,1,0,8400,0
10,20771,1,0,5160,0
14,126551,1,0,1200,0
18,131101,1,0,12272,0
6,2961,0,1015,50945,0
10,3871,0,700,32327,0
14,130391,1,0,48017,0
18,129741,1,950,51004,0
6,2961,0,315,23175,0
10,3871,0,0,6223,0
14,130391,1,0,62645,0
18,129741,1,0,40897,0
6,45651,1,760,26514,0
10,46051,1,900,43312,0
14,193321,1,1042,41279,0
18,193221,1,1200,84414,0
6,9711,1,0,36526,0
10,10741,1,0,13000,0
14,121851,1,1510,67225,0
18,121421,1,1250,77517,0
6,31841,1,1352,49945,0
